wifi_ap,cnx_time,client_id
8,2017-01-06 02:42:25,72
4,2017-01-07 15:43:38,58
8,2017-01-06 03:11:44,92
3,2017-01-02 19:53:57,82
2,2017-01-06 02:49:01,61
10,2017-01-02 23:46:22,86
6,2017-01-03 03:02:16,46
8,2017-01-07 16:15:05,45
3,2017-01-05 09:38:50,23
9,2017-01-01 15:34:23,60
4,2017-01-07 23:40:21,70
8,2017-01-04 05:48:08,1
1,2017-01-01 09:14:21,57
5,2017-01-07 03:38:12,43
8,2017-01-01 00:58:40,100
6,2017-01-05 20:56:34,1
2,2017-01-04 20:43:27,52
5,2017-01-07 14:26:28,48
3,2017-01-06 07:04:39,89
7,2017-01-01 03:15:27,61
9,2017-01-02 06:41:04,48
2,2017-01-04 17:56:20,32
1,2017-01-04 00:43:36,58
7,2017-01-06 01:33:33,76
3,2017-01-04 23:29:26,90
8,2017-01-06 00:58:24,71
9,2017-01-04 07:16:03,61
9,2017-01-07 10:52:43,17
10,2017-01-05 03:33:23,22
9,2017-01-04 20:19:58,47
4,2017-01-07 13:36:00,58
5,2017-01-01 10:44:36,28
2,2017-01-01 15:08:29,98
8,2017-01-01 20:10:55,14
3,2017-01-04 08:10:34,75
3,2017-01-02 15:52:27,30
9,2017-01-04 05:32:12,54
5,2017-01-07 11:05:55,37
1,2017-01-02 23:17:41,4
4,2017-01-05 06:58:19,52
1,2017-01-04 04:37:09,56
5,2017-01-07 17:24:27,36
2,2017-01-02 09:40:58,16
5,2017-01-06 20:21:49,90
7,2017-01-03 12:51:24,23
6,2017-01-02 04:59:29,2
1,2017-01-01 05:44:35,65
7,2017-01-07 18:35:41,1
7,2017-01-01 06:02:04,88
9,2017-01-04 19:42:30,31
1,2017-01-05 13:19:16,65
8,2017-01-05 02:02:11,37
1,2017-01-05 13:08:43,77
10,2017-01-02 15:40:08,97
1,2017-01-06 15:56:56,80
4,2017-01-03 01:13:17,51
8,2017-01-04 18:52:44,55
9,2017-01-06 15:29:15,46
5,2017-01-05 15:07:52,3
8,2017-01-02 19:42:27,6
8,2017-01-03 19:25:44,5
4,2017-01-07 11:55:57,55
7,2017-01-01 09:45:10,96
10,2017-01-02 22:13:08,54
4,2017-01-02 11:18:21,19
5,2017-01-06 17:34:25,74
3,2017-01-05 14:05:59,79
4,2017-01-05 04:13:49,86
8,2017-01-06 15:08:47,81
7,2017-01-01 00:57:52,17
5,2017-01-02 17:24:38,91
8,2017-01-03 12:21:03,17
5,2017-01-07 17:39:08,49
8,2017-01-03 17:07:27,99
1,2017-01-03 20:30:35,100
1,2017-01-02 00:58:59,85
1,2017-01-07 04:46:42,65
9,2017-01-04 16:39:02,67
8,2017-01-07 02:30:05,22
9,2017-01-06 23:37:24,1
10,2017-01-02 14:00:49,57
8,2017-01-05 10:43:01,47
5,2017-01-01 06:18:34,100
10,2017-01-03 22:23:26,82
2,2017-01-01 12:53:33,94
10,2017-01-05 06:08:57,34
5,2017-01-07 11:51:05,96
6,2017-01-04 08:14:08,98
5,2017-01-02 02:24:35,87
3,2017-01-04 11:42:17,57
10,2017-01-05 04:19:56,13
7,2017-01-04 07:34:37,96
3,2017-01-06 20:32:43,38
3,2017-01-07 18:09:56,39
9,2017-01-01 22:50:37,3
10,2017-01-02 20:24:44,1
9,2017-01-01 01:26:13,14
10,2017-01-05 21:01:18,7
3,2017-01-07 19:33:13,75
8,2017-01-05 06:58:21,54
2,2017-01-03 12:36:41,33
8,2017-01-07 08:05:39,82
9,2017-01-04 00:48:39,91
10,2017-01-05 17:19:50,58
2,2017-01-06 17:41:57,100
2,2017-01-03 23:07:12,81
2,2017-01-06 18:50:34,66
9,2017-01-01 05:33:26,11
5,2017-01-04 00:17:10,58
9,2017-01-01 13:03:15,93
9,2017-01-05 01:32:19,29
1,2017-01-07 21:48:45,13
6,2017-01-05 01:55:01,91
5,2017-01-03 13:14:12,17
6,2017-01-03 00:36:31,52
5,2017-01-05 08:34:27,66
6,2017-01-06 16:04:32,68
8,2017-01-05 08:22:03,24
3,2017-01-07 02:44:08,12
10,2017-01-06 06:58:07,7
6,2017-01-02 02:06:44,4
4,2017-01-01 02:36:47,23
8,2017-01-03 19:01:50,26
1,2017-01-01 12:09:08,59
8,2017-01-02 08:13:01,85
7,2017-01-03 23:53:17,68
7,2017-01-07 20:35:50,48
5,2017-01-02 20:31:47,19
1,2017-01-04 21:53:26,77
1,2017-01-01 10:35:45,30
6,2017-01-01 06:56:26,2
8,2017-01-05 22:54:03,2
3,2017-01-06 01:13:24,5
4,2017-01-06 23:38:11,72
1,2017-01-05 07:27:12,31
10,2017-01-02 02:18:14,47
9,2017-01-05 03:14:36,21
8,2017-01-02 09:04:39,69
3,2017-01-06 17:10:28,97
5,2017-01-04 22:11:22,63
1,2017-01-06 10:20:00,33
6,2017-01-06 10:49:21,16
6,2017-01-01 18:49:30,24
7,2017-01-07 15:14:45,4
8,2017-01-05 17:48:22,87
4,2017-01-03 05:14:19,5
10,2017-01-07 08:18:47,55
10,2017-01-01 07:51:44,58
3,2017-01-04 07:04:00,46
5,2017-01-01 15:37:21,49
5,2017-01-01 12:49:03,67
2,2017-01-01 04:55:12,56
4,2017-01-06 09:44:15,58
5,2017-01-03 08:24:05,92
8,2017-01-02 03:02:57,61
10,2017-01-04 15:52:19,27
2,2017-01-06 09:58:15,74
8,2017-01-06 07:54:58,1
8,2017-01-05 16:52:20,100
2,2017-01-06 03:02:23,46
2,2017-01-02 14:52:03,32
9,2017-01-03 11:28:10,17
6,2017-01-03 06:18:19,42
5,2017-01-07 20:21:22,63
3,2017-01-06 22:16:08,27
8,2017-01-04 19:39:49,97
7,2017-01-01 23:39:02,3
2,2017-01-03 21:28:34,93
1,2017-01-01 20:47:10,6
2,2017-01-06 06:48:12,29
10,2017-01-01 18:11:48,53
7,2017-01-07 08:40:09,86
9,2017-01-04 13:16:06,29
9,2017-01-06 21:20:57,92
7,2017-01-02 10:52:49,71
6,2017-01-01 17:09:25,35
1,2017-01-01 15:22:14,95
10,2017-01-01 18:47:00,17
3,2017-01-01 13:03:38,95
2,2017-01-02 12:29:06,93
3,2017-01-03 08:05:42,54
7,2017-01-03 20:07:51,26
5,2017-01-04 20:15:00,87
9,2017-01-05 23:13:14,88
3,2017-01-07 12:59:21,11
10,2017-01-07 23:25:01,18
7,2017-01-01 16:26:53,82
2,2017-01-02 09:47:01,32
6,2017-01-04 12:38:38,52
10,2017-01-04 05:25:49,90
5,2017-01-06 20:11:59,31
4,2017-01-04 13:08:59,49
1,2017-01-04 22:26:19,5
10,2017-01-05 18:06:29,92
3,2017-01-07 04:33:39,92
8,2017-01-05 12:58:48,66
5,2017-01-05 02:26:07,68
9,2017-01-07 20:02:08,89
2,2017-01-05 01:46:31,25
5,2017-01-02 00:35:48,46
5,2017-01-02 01:55:37,34
8,2017-01-01 21:08:16,44
8,2017-01-05 18:08:14,89
10,2017-01-02 09:53:50,65
5,2017-01-06 10:49:28,44
10,2017-01-06 18:37:48,17
5,2017-01-02 22:21:42,86
3,2017-01-04 09:39:03,17
7,2017-01-05 04:16:34,49
3,2017-01-03 20:56:36,25
6,2017-01-05 02:19:53,99
4,2017-01-01 14:09:50,28
10,2017-01-02 13:08:29,4
5,2017-01-07 09:09:54,48
9,2017-01-03 21:44:55,2
6,2017-01-05 23:14:01,59
3,2017-01-07 19:47:36,41
2,2017-01-06 05:33:27,41
10,2017-01-07 06:45:42,87
4,2017-01-04 05:14:49,47
5,2017-01-02 01:21:27,98
2,2017-01-04 17:44:09,41
9,2017-01-02 18:50:16,71
5,2017-01-05 08:35:53,47
10,2017-01-05 07:01:50,54
5,2017-01-02 06:04:57,57
6,2017-01-03 17:26:57,73
3,2017-01-03 20:48:53,39
6,2017-01-04 02:22:11,66
8,2017-01-07 01:05:56,55
4,2017-01-01 06:46:23,84
9,2017-01-04 23:08:35,55
10,2017-01-07 14:59:38,75
7,2017-01-05 16:00:17,64
5,2017-01-01 19:59:54,61
4,2017-01-03 02:35:47,60
5,2017-01-07 10:41:30,76
1,2017-01-07 23:15:52,99
9,2017-01-05 00:34:30,7
5,2017-01-06 16:18:06,50
9,2017-01-06 08:03:10,22
5,2017-01-04 23:01:02,39
2,2017-01-03 00:48:16,51
2,2017-01-04 19:57:05,80
8,2017-01-02 06:50:19,41
5,2017-01-02 05:30:22,39
9,2017-01-04 22:02:06,26
1,2017-01-03 09:49:21,73
5,2017-01-04 22:57:26,79
4,2017-01-06 08:45:20,88
9,2017-01-03 06:32:13,29
9,2017-01-06 06:26:46,39
10,2017-01-03 07:57:19,1
3,2017-01-02 19:06:42,85
2,2017-01-05 19:00:42,37
6,2017-01-01 05:39:42,27
8,2017-01-07 18:59:47,41
10,2017-01-05 22:54:14,90
6,2017-01-02 23:55:27,58
5,2017-01-01 20:03:25,19
2,2017-01-04 15:40:54,97
8,2017-01-03 07:20:05,54
4,2017-01-05 19:44:17,49
4,2017-01-07 15:42:06,32
10,2017-01-04 05:43:24,24
7,2017-01-02 10:52:02,86
7,2017-01-04 01:37:33,19
7,2017-01-01 06:04:27,15
1,2017-01-04 17:40:23,77
6,2017-01-06 12:42:56,58
3,2017-01-01 16:10:15,56
9,2017-01-03 07:22:43,92
1,2017-01-03 12:50:44,73
7,2017-01-04 06:07:47,52
5,2017-01-02 18:38:50,38
10,2017-01-07 05:57:21,35
1,2017-01-01 17:40:38,13
6,2017-01-02 04:32:52,5
7,2017-01-05 11:45:07,99
4,2017-01-01 03:36:58,82
9,2017-01-07 04:18:27,41
1,2017-01-03 17:03:30,50
9,2017-01-07 06:25:36,50
10,2017-01-02 16:00:01,37
8,2017-01-01 02:31:24,86
8,2017-01-07 17:29:37,9
9,2017-01-05 09:40:27,62
1,2017-01-02 20:28:34,42
6,2017-01-06 20:40:07,55
3,2017-01-02 15:25:39,1
7,2017-01-06 01:59:33,27
10,2017-01-04 13:41:48,7
3,2017-01-02 16:26:40,65
7,2017-01-07 21:41:58,65
5,2017-01-07 15:34:34,67
10,2017-01-04 16:40:44,40
8,2017-01-07 22:24:22,63
9,2017-01-05 11:49:01,63
3,2017-01-05 05:22:02,10
8,2017-01-05 07:03:49,25
6,2017-01-01 00:26:38,56
3,2017-01-05 01:46:30,61
7,2017-01-06 22:40:41,14
2,2017-01-04 16:07:37,31
1,2017-01-05 05:27:36,5
10,2017-01-01 22:17:46,71
8,2017-01-06 09:57:53,48
2,2017-01-02 16:07:58,5
4,2017-01-05 02:25:08,6
9,2017-01-04 19:39:46,27
6,2017-01-07 10:08:18,65
5,2017-01-06 01:32:07,84
10,2017-01-07 22:00:04,69
1,2017-01-01 07:18:47,49
8,2017-01-07 15:11:03,95
6,2017-01-04 09:19:32,47
7,2017-01-01 12:50:16,31
10,2017-01-02 14:09:08,63
2,2017-01-07 11:01:14,56
5,2017-01-05 07:30:19,19
3,2017-01-02 01:35:32,58
10,2017-01-03 04:47:02,69
8,2017-01-06 01:02:53,42
7,2017-01-01 20:27:42,86
2,2017-01-04 10:37:46,30
9,2017-01-04 04:19:42,11
1,2017-01-04 23:37:41,27
4,2017-01-02 19:45:02,80
1,2017-01-07 06:14:20,38
2,2017-01-04 15:51:14,26
8,2017-01-07 16:03:16,22
2,2017-01-03 10:55:56,9
2,2017-01-02 01:28:03,99
8,2017-01-07 14:06:18,3
5,2017-01-04 21:53:17,83
4,2017-01-05 21:51:23,8
2,2017-01-03 17:45:36,11
8,2017-01-05 23:14:09,59
5,2017-01-02 12:09:10,74
10,2017-01-04 23:31:49,66
7,2017-01-03 14:56:54,98
4,2017-01-05 06:14:55,49
6,2017-01-02 06:36:55,99
7,2017-01-02 17:00:02,92
9,2017-01-07 10:51:18,2
4,2017-01-03 19:42:47,33
5,2017-01-03 15:19:57,37
10,2017-01-02 18:46:18,26
1,2017-01-04 03:13:44,90
9,2017-01-07 04:06:41,7
7,2017-01-06 22:36:27,38
1,2017-01-03 11:51:35,4
4,2017-01-06 14:06:11,55
4,2017-01-07 14:34:11,99
6,2017-01-01 19:16:13,10
10,2017-01-01 10:34:54,32
3,2017-01-05 15:30:51,29
5,2017-01-01 23:47:44,88
8,2017-01-02 23:37:38,25
4,2017-01-03 06:01:47,2
9,2017-01-03 08:20:30,44
7,2017-01-04 07:39:00,97
7,2017-01-07 02:25:21,93
6,2017-01-05 18:32:03,8
2,2017-01-03 08:02:17,63
4,2017-01-06 06:38:00,34
10,2017-01-05 10:17:51,84
6,2017-01-05 11:14:58,32
1,2017-01-05 04:03:58,4
3,2017-01-07 03:16:36,33
4,2017-01-02 21:06:19,54
6,2017-01-05 02:03:35,49
10,2017-01-01 12:45:50,12
3,2017-01-02 19:53:16,35
9,2017-01-02 12:03:53,37
4,2017-01-02 21:05:38,58
9,2017-01-05 08:01:19,94
4,2017-01-02 02:36:06,73
6,2017-01-03 04:26:57,17
5,2017-01-01 08:10:56,88
4,2017-01-02 12:07:03,78
7,2017-01-02 22:57:35,70
4,2017-01-06 06:16:24,17
6,2017-01-05 21:27:18,12
7,2017-01-06 08:08:19,94
3,2017-01-02 08:46:55,76
8,2017-01-04 09:38:09,6
10,2017-01-01 01:35:45,50
9,2017-01-04 11:03:16,86
9,2017-01-02 14:42:00,4
3,2017-01-07 09:41:00,43
8,2017-01-02 10:02:49,29
1,2017-01-04 04:16:12,76
1,2017-01-06 13:03:25,36
9,2017-01-05 00:34:48,79
4,2017-01-06 05:36:56,27
10,2017-01-02 21:47:59,20
3,2017-01-04 17:11:56,79
4,2017-01-07 06:05:05,24
2,2017-01-07 12:02:56,54
10,2017-01-02 09:13:12,9
2,2017-01-04 22:55:45,49
5,2017-01-05 22:16:17,44
8,2017-01-06 23:33:40,72
10,2017-01-01 11:06:43,59
3,2017-01-04 13:31:52,48
5,2017-01-06 19:15:08,100
3,2017-01-05 17:17:08,15
2,2017-01-05 00:00:19,80
7,2017-01-01 10:25:17,3
4,2017-01-02 12:30:11,76
1,2017-01-06 03:09:47,86
8,2017-01-02 15:33:34,62
4,2017-01-07 23:26:19,20
4,2017-01-06 23:36:29,99
6,2017-01-04 00:57:31,72
2,2017-01-03 03:32:43,32
8,2017-01-02 11:44:23,34
6,2017-01-05 06:07:38,93
3,2017-01-05 10:16:21,88
10,2017-01-04 11:27:03,18
8,2017-01-02 13:34:30,39
6,2017-01-06 10:43:58,37
7,2017-01-06 21:59:47,70
7,2017-01-06 16:44:08,5
8,2017-01-06 14:02:31,50
8,2017-01-04 00:08:59,63
8,2017-01-03 19:31:32,62
7,2017-01-03 02:38:26,40
8,2017-01-07 19:13:22,91
4,2017-01-03 15:49:39,17
6,2017-01-07 14:44:40,72
8,2017-01-05 21:08:13,49
2,2017-01-02 10:12:34,37
3,2017-01-07 06:45:23,49
1,2017-01-03 08:39:19,73
3,2017-01-07 22:34:16,84
1,2017-01-01 20:36:17,13
7,2017-01-05 05:20:54,37
8,2017-01-06 16:38:49,49
6,2017-01-04 13:43:46,83
10,2017-01-02 05:37:27,40
8,2017-01-03 05:32:20,32
4,2017-01-03 03:11:36,74
6,2017-01-05 12:17:36,23
1,2017-01-03 05:56:12,6
4,2017-01-01 19:11:28,22
2,2017-01-02 22:47:04,26
6,2017-01-01 23:23:24,50
8,2017-01-03 10:40:34,37
8,2017-01-02 19:28:30,65
8,2017-01-05 20:25:30,85
4,2017-01-03 11:56:53,86
4,2017-01-06 03:27:12,8
1,2017-01-05 03:46:17,80
8,2017-01-02 23:52:43,18
5,2017-01-02 03:04:18,18
1,2017-01-05 05:36:32,80
6,2017-01-07 13:52:28,21
3,2017-01-04 14:21:51,43
3,2017-01-03 05:25:29,52
2,2017-01-04 13:15:57,21
10,2017-01-04 01:12:47,40
5,2017-01-03 10:41:30,48
8,2017-01-07 02:43:18,44
10,2017-01-04 15:03:33,74
5,2017-01-01 04:44:15,16
2,2017-01-03 04:05:09,27
7,2017-01-01 21:15:17,38
10,2017-01-06 13:42:10,46
10,2017-01-05 01:29:41,71
8,2017-01-01 16:53:20,72
10,2017-01-02 20:29:43,49
8,2017-01-03 15:37:08,49
10,2017-01-03 01:19:39,55
8,2017-01-03 00:27:57,63
7,2017-01-07 13:33:37,49
5,2017-01-07 11:51:28,69
5,2017-01-04 02:20:34,47
3,2017-01-07 09:39:21,61
9,2017-01-03 00:07:26,78
6,2017-01-02 19:11:21,32
8,2017-01-04 02:47:38,88
2,2017-01-05 04:49:52,2
8,2017-01-06 15:31:19,82
6,2017-01-03 14:40:14,94
1,2017-01-06 07:37:53,49
1,2017-01-02 07:21:41,88
6,2017-01-07 05:16:08,12
5,2017-01-01 04:55:09,89
4,2017-01-05 11:42:21,3
2,2017-01-03 20:31:05,51
9,2017-01-01 22:32:50,57
9,2017-01-04 05:42:04,91
8,2017-01-03 13:41:18,59
5,2017-01-04 11:36:01,71
10,2017-01-07 12:56:49,14
3,2017-01-01 09:34:33,71
2,2017-01-04 20:35:52,52
6,2017-01-07 08:54:00,3
4,2017-01-01 20:28:28,6
5,2017-01-05 22:27:52,99
1,2017-01-03 13:49:37,97
3,2017-01-03 13:33:00,79
4,2017-01-04 01:09:31,8
9,2017-01-01 12:27:46,60
10,2017-01-03 18:49:52,93
2,2017-01-01 16:19:13,8
2,2017-01-06 12:58:49,58
6,2017-01-05 02:21:07,93
3,2017-01-01 17:55:38,62
4,2017-01-05 05:07:01,97
5,2017-01-02 21:29:33,11
9,2017-01-03 01:03:48,27
4,2017-01-05 17:35:34,57
5,2017-01-05 02:41:02,14
6,2017-01-01 09:19:43,92
6,2017-01-04 13:25:20,71
7,2017-01-02 09:11:55,41
10,2017-01-01 13:35:26,50
9,2017-01-03 08:44:01,17
6,2017-01-06 19:23:19,97
10,2017-01-05 04:05:55,76
4,2017-01-02 18:07:45,21
2,2017-01-06 10:35:07,57
9,2017-01-06 08:43:50,70
10,2017-01-05 03:42:56,73
10,2017-01-05 03:56:33,58
2,2017-01-07 19:30:49,44
3,2017-01-02 02:45:41,84
3,2017-01-03 15:04:40,38
8,2017-01-02 18:43:12,83
8,2017-01-01 18:16:48,63
2,2017-01-05 02:19:36,84
4,2017-01-01 17:34:57,93
4,2017-01-06 00:06:58,91
2,2017-01-05 09:35:16,13
6,2017-01-04 14:45:48,41
6,2017-01-01 19:21:41,53
7,2017-01-04 22:56:49,69
10,2017-01-05 13:41:16,68
6,2017-01-04 00:11:26,40
1,2017-01-03 16:22:48,83
10,2017-01-04 04:22:56,69
10,2017-01-05 16:06:55,92
2,2017-01-06 01:23:53,79
3,2017-01-01 09:26:08,99
3,2017-01-01 03:34:00,23
5,2017-01-06 02:11:31,22
9,2017-01-04 12:54:24,55
1,2017-01-07 21:44:17,68
10,2017-01-06 16:26:09,93
8,2017-01-01 23:20:20,56
8,2017-01-04 14:53:12,82
2,2017-01-04 15:10:00,88
7,2017-01-05 02:45:25,79
1,2017-01-02 20:28:43,84
3,2017-01-04 04:35:31,55
3,2017-01-07 20:26:51,46
4,2017-01-04 12:51:03,20
3,2017-01-02 12:44:43,65
10,2017-01-01 07:41:10,97
10,2017-01-02 02:25:53,44
6,2017-01-06 08:12:18,48
9,2017-01-07 15:30:58,45
1,2017-01-03 12:16:46,17
4,2017-01-07 13:10:39,2
9,2017-01-06 14:25:50,16
7,2017-01-03 12:57:52,80
9,2017-01-07 05:07:18,87
2,2017-01-07 03:05:44,51
9,2017-01-06 20:58:28,25
8,2017-01-01 18:07:59,52
8,2017-01-04 18:07:27,98
3,2017-01-05 14:38:39,37
10,2017-01-03 23:20:19,99
7,2017-01-06 02:47:03,34
5,2017-01-06 17:53:13,95
7,2017-01-01 08:48:09,34
9,2017-01-01 13:16:00,74
9,2017-01-07 12:15:49,67
3,2017-01-06 06:08:54,18
5,2017-01-07 23:01:46,83
3,2017-01-02 18:15:39,45
10,2017-01-05 13:24:06,70
2,2017-01-05 05:09:27,43
8,2017-01-03 21:11:58,37
3,2017-01-05 09:09:14,38
6,2017-01-01 06:20:44,66
4,2017-01-06 19:59:22,71
7,2017-01-06 11:12:40,42
6,2017-01-03 12:17:33,52
2,2017-01-06 22:18:30,31
9,2017-01-03 02:49:14,68
7,2017-01-06 15:29:16,17
10,2017-01-05 19:02:01,32
7,2017-01-05 23:51:09,11
9,2017-01-04 14:14:03,38
3,2017-01-07 15:25:58,50
10,2017-01-06 15:09:28,44
6,2017-01-01 05:14:27,66
8,2017-01-06 00:39:36,55
1,2017-01-04 17:37:23,75
10,2017-01-07 00:55:04,92
10,2017-01-02 04:00:59,73
2,2017-01-05 05:56:32,51
2,2017-01-07 15:49:21,79
6,2017-01-01 08:06:24,15
5,2017-01-05 02:20:48,32
3,2017-01-01 14:16:06,92
2,2017-01-03 20:12:39,90
7,2017-01-06 20:12:15,78
5,2017-01-04 15:07:17,44
9,2017-01-06 12:46:06,77
5,2017-01-02 09:52:56,45
4,2017-01-06 20:30:15,9
2,2017-01-01 14:29:22,9
9,2017-01-07 13:50:39,32
6,2017-01-07 01:09:39,68
3,2017-01-06 01:16:45,17
2,2017-01-07 02:43:29,79
3,2017-01-04 17:52:53,72
5,2017-01-02 15:21:53,35
1,2017-01-03 08:05:02,39
8,2017-01-03 05:10:52,19
3,2017-01-07 12:41:17,2
9,2017-01-05 23:38:48,80
9,2017-01-06 18:47:16,2
10,2017-01-05 08:53:58,61
6,2017-01-02 19:37:33,81
9,2017-01-04 19:37:54,82
10,2017-01-04 23:18:11,95
4,2017-01-03 11:32:38,2
9,2017-01-05 14:04:00,59
9,2017-01-05 08:09:37,4
9,2017-01-02 03:56:17,11
7,2017-01-04 13:46:01,72
5,2017-01-03 07:57:07,50
4,2017-01-04 19:23:43,43
10,2017-01-05 07:42:21,70
10,2017-01-03 19:56:44,81
8,2017-01-05 02:47:14,49
7,2017-01-07 17:08:45,63
4,2017-01-07 14:31:17,38
4,2017-01-05 12:51:35,89
9,2017-01-03 15:22:17,41
3,2017-01-06 22:42:28,34
5,2017-01-05 16:41:40,95
8,2017-01-05 04:26:11,6
9,2017-01-02 20:34:48,78
8,2017-01-05 20:14:58,90
1,2017-01-01 00:11:23,93
8,2017-01-06 13:42:50,6
10,2017-01-03 03:21:51,13
5,2017-01-07 13:14:37,94
3,2017-01-07 20:12:08,14
2,2017-01-05 04:39:01,25
5,2017-01-04 20:36:25,43
5,2017-01-03 20:54:20,14
1,2017-01-01 08:11:55,85
8,2017-01-01 12:47:10,71
4,2017-01-07 14:27:12,25
9,2017-01-04 20:15:29,64
10,2017-01-01 15:59:34,79
8,2017-01-03 01:12:54,99
3,2017-01-02 03:40:38,7
10,2017-01-05 20:44:11,35
2,2017-01-04 03:36:28,25
9,2017-01-01 16:35:14,19
9,2017-01-01 17:12:24,70
6,2017-01-05 06:45:54,76
9,2017-01-05 21:01:29,51
5,2017-01-05 15:18:09,24
9,2017-01-06 14:19:31,76
1,2017-01-04 09:51:07,87
6,2017-01-04 03:51:18,91
1,2017-01-04 21:14:02,76
5,2017-01-06 02:02:17,64
8,2017-01-02 01:45:24,95
3,2017-01-01 20:14:32,3
9,2017-01-06 23:24:55,86
9,2017-01-02 21:02:13,59
3,2017-01-07 05:32:20,2
8,2017-01-07 19:46:22,87
5,2017-01-05 03:09:51,29
9,2017-01-04 14:31:09,43
5,2017-01-02 07:27:58,85
1,2017-01-03 20:13:02,47
8,2017-01-05 04:06:44,76
6,2017-01-01 23:44:31,49
7,2017-01-07 01:46:40,29
1,2017-01-03 05:17:09,23
1,2017-01-06 03:08:56,79
4,2017-01-03 06:29:48,12
10,2017-01-07 23:15:58,68
1,2017-01-06 17:22:54,43
9,2017-01-02 16:04:58,99
10,2017-01-04 10:13:50,24
2,2017-01-01 19:48:53,21
2,2017-01-07 00:55:03,68
8,2017-01-07 22:29:38,83
8,2017-01-04 18:12:30,90
9,2017-01-06 02:54:53,52
4,2017-01-07 19:04:27,5
6,2017-01-05 18:29:28,56
8,2017-01-02 16:59:28,83
6,2017-01-03 02:09:30,53
2,2017-01-01 19:08:20,21
5,2017-01-01 20:21:16,3
9,2017-01-03 14:26:08,39
1,2017-01-03 00:14:24,23
1,2017-01-02 05:42:34,74
5,2017-01-07 02:29:17,22
10,2017-01-02 22:47:46,78
6,2017-01-04 19:20:58,64
4,2017-01-07 17:34:38,47
7,2017-01-03 05:10:43,44
6,2017-01-05 17:14:00,79
5,2017-01-03 18:05:42,30
8,2017-01-03 22:05:34,58
3,2017-01-07 18:52:23,1
9,2017-01-02 21:18:38,59
7,2017-01-02 00:34:57,25
4,2017-01-03 14:00:01,12
2,2017-01-05 17:39:51,91
6,2017-01-04 07:27:17,62
4,2017-01-01 20:32:47,33
6,2017-01-02 00:44:39,13
1,2017-01-05 04:58:17,25
4,2017-01-07 19:57:49,1
8,2017-01-05 22:45:26,26
1,2017-01-02 18:59:32,33
2,2017-01-04 01:38:51,25
1,2017-01-06 22:02:10,85
4,2017-01-05 14:40:49,12
7,2017-01-07 15:19:48,5
10,2017-01-03 10:53:45,59
2,2017-01-07 04:11:26,51
8,2017-01-04 22:43:15,22
3,2017-01-02 20:34:17,65
1,2017-01-06 02:52:54,45
2,2017-01-06 09:00:10,95
7,2017-01-06 07:07:23,72
7,2017-01-06 09:14:06,93
10,2017-01-04 09:01:19,64
8,2017-01-04 09:04:25,40
4,2017-01-04 16:29:05,5
1,2017-01-07 13:29:59,76
6,2017-01-06 14:21:07,11
3,2017-01-02 14:27:45,17
8,2017-01-04 16:01:38,61
9,2017-01-03 10:00:31,35
5,2017-01-05 17:21:37,80
9,2017-01-05 08:07:43,60
1,2017-01-03 22:54:26,20
10,2017-01-04 11:26:16,98
10,2017-01-01 00:00:14,40
5,2017-01-05 18:34:17,66
3,2017-01-06 15:37:19,28
8,2017-01-03 23:31:24,85
2,2017-01-02 13:50:18,42
8,2017-01-05 19:46:29,43
4,2017-01-05 20:22:39,66
5,2017-01-07 05:53:20,26
4,2017-01-06 20:30:51,76
2,2017-01-01 09:04:40,92
9,2017-01-06 20:08:27,48
9,2017-01-05 15:06:54,72
7,2017-01-06 16:43:04,5
8,2017-01-06 15:44:00,15
4,2017-01-07 07:47:29,74
7,2017-01-03 02:37:20,84
7,2017-01-04 10:07:53,98
1,2017-01-05 05:34:03,42
6,2017-01-04 18:48:47,89
10,2017-01-02 10:06:32,19
1,2017-01-04 16:21:28,100
1,2017-01-07 23:04:38,14
6,2017-01-04 15:22:53,1
1,2017-01-06 10:24:23,97
2,2017-01-02 13:22:23,33
7,2017-01-02 08:05:15,87
4,2017-01-05 02:38:49,14
9,2017-01-06 14:24:02,68
3,2017-01-02 09:44:23,90
8,2017-01-05 21:13:26,89
10,2017-01-04 18:50:17,63
10,2017-01-04 09:50:57,86
10,2017-01-06 02:08:32,64
7,2017-01-02 13:56:04,56
4,2017-01-07 11:45:14,12
3,2017-01-02 10:26:42,65
8,2017-01-07 22:22:29,52
8,2017-01-02 23:19:23,64
8,2017-01-06 17:12:46,99
7,2017-01-05 10:44:05,100
8,2017-01-03 20:52:02,13
4,2017-01-03 17:00:51,64
4,2017-01-03 04:45:54,75
1,2017-01-01 20:43:26,1
6,2017-01-01 18:28:54,60
8,2017-01-04 06:42:17,31
10,2017-01-03 22:16:47,19
6,2017-01-04 14:08:43,13
10,2017-01-04 22:34:59,70
7,2017-01-01 18:54:53,51
5,2017-01-06 02:29:13,28
3,2017-01-06 17:35:18,37
2,2017-01-06 16:16:20,24
2,2017-01-07 18:37:02,77
8,2017-01-05 15:41:39,100
5,2017-01-07 09:56:14,96
1,2017-01-01 16:14:12,44
4,2017-01-02 16:27:10,63
10,2017-01-02 10:31:37,32
8,2017-01-05 06:04:46,41
8,2017-01-07 18:03:45,17
6,2017-01-06 18:50:58,65
5,2017-01-05 23:43:33,86
6,2017-01-02 00:04:09,6
2,2017-01-07 22:54:54,90
7,2017-01-06 07:07:19,49
